Country,EffectiveDate,ModelYear,AlgCode,ChromeStyleId,IsPrimary
US,2022-07-01,2022,820199128,425439,0
US,2022-07-01,2022,820199131,425458,1
US,2022-07-01,2022,820199131,425459,0
US,2022-07-01,2022,820199131,425460,0
US,2022-07-01,2022,820199135,425448,1
US,2022-07-01,2022,820199135,425446,0
US,2022-07-01,2022,820199135,425447,0
US,2022-07-01,2022,820199136,425461,1
US,2022-07-01,2022,820199136,425462,0
US,2022-07-01,2022,820199136,425463,0
US,2022-07-01,2022,820199137,425449,1
US,2022-07-01,2022,820199137,425451,0
US,2022-07-01,2022,820199137,425450,0
US,2022-07-01,2022,820199140,425464,1
US,2022-07-01,2022,820199140,425465,0
US,2022-07-01,2022,820199140,425466,0
US,2022-07-01,2022,820199141,425452,1
US,2022-07-01,2022,820199141,425453,0
US,2022-07-01,2022,820199141,425454,0
US,2022-07-01,2022,820199142,425467,1
US,2022-07-01,2022,820199142,425469,0
US,2022-07-01,2022,820199142,425468,0
US,2022-07-01,2022,820199146,425455,1
US,2022-07-01,2022,820199146,425456,0
US,2022-07-01,2022,820199146,425457,0
US,2022-07-01,2022,820199147,425470,1
US,2022-07-01,2022,820199147,425471,0
US,2022-07-01,2022,820199147,425472,0
US,2022-07-01,2022,820200110,426703,1
US,2022-07-01,2022,820200110,426705,0
US,2022-07-01,2022,820200110,426704,0
US,2022-07-01,2022,820200111,426712,1
US,2022-07-01,2022,820200111,426714,0
US,2022-07-01,2022,820200111,426713,0
US,2022-07-01,2022,820200115,426706,1
US,2022-07-01,2022,820200115,426707,0
US,2022-07-01,2022,820200115,426708,0
US,2022-07-01,2022,820200116,426715,1
US,2022-07-01,2022,820200116,426716,0
US,2022-07-01,2022,820200116,426717,0
US,2022-07-01,2022,820200120,426709,1
US,2022-07-01,2022,820200120,426711,0
US,2022-07-01,2022,820200120,426710,0
US,2022-07-01,2022,820200121,426718,1
US,2022-07-01,2022,820200121,426719,0
US,2022-07-01,2022,820200121,426720,0
US,2022-07-01,2022,820200125,426721,1
US,2022-07-01,2022,820200125,426723,0
US,2022-07-01,2022,820200125,426722,0
US,2022-07-01,2022,820200126,426730,1
US,2022-07-01,2022,820200126,426731,0
US,2022-07-01,2022,820200126,426732,0
US,2022-07-01,2022,820200130,426724,1
US,2022-07-01,2022,820200130,426726,0
US,2022-07-01,2022,820200130,426725,0
US,2022-07-01,2022,820200131,426733,1
US,2022-07-01,2022,820200131,426735,0
US,2022-07-01,2022,820200131,426734,0
US,2022-07-01,2022,820200135,426727,1
US,2022-07-01,2022,820200135,426729,0
US,2022-07-01,2022,820200135,426728,0
US,2022-07-01,2022,820200136,426736,1
US,2022-07-01,2022,820200136,426738,0
US,2022-07-01,2022,820200136,426737,0
US,2022-07-01,2022,820200140,426990,1
US,2022-07-01,2022,820200140,426992,0
US,2022-07-01,2022,820200140,426991,0
US,2022-07-01,2022,820200145,426993,1
US,2022-07-01,2022,820200145,426995,0
US,2022-07-01,2022,820200145,426994,0
US,2022-07-01,2022,820208125,422589,1
US,2022-07-01,2022,820208125,422590,0
US,2022-07-01,2022,820208125,422591,0
US,2022-07-01,2022,820208135,422601,1
US,2022-07-01,2022,820208135,422602,0
US,2022-07-01,2022,820208135,422603,0
US,2022-07-01,2022,820208136,422598,1
US,2022-07-01,2022,820208136,422600,0
US,2022-07-01,2022,820208136,422599,0
US,2022-07-01,2022,820208139,422604,1
US,2022-07-01,2022,820208139,422605,0
US,2022-07-01,2022,820208139,422606,0
US,2022-07-01,2022,820208140,422594,1
US,2022-07-01,2022,820208140,422593,0
US,2022-07-01,2022,820208140,422592,0
US,2022-07-01,2022,820208150,422595,1
US,2022-07-01,2022,820208150,422597,0
US,2022-07-01,2022,820208150,422596,0
US,2022-07-01,2022,820210125,422607,1
US,2022-07-01,2022,820210125,422609,0
US,2022-07-01,2022,820210125,422608,0
US,2022-07-01,2022,820210135,422616,1
US,2022-07-01,2022,820210135,422617,0
US,2022-07-01,2022,820210135,422618,0
US,2022-07-01,2022,820210136,422622,1
US,2022-07-01,2022,820210136,422624,0
US,2022-07-01,2022,820210136,422623,0
US,2022-07-01,2022,820210139,422619,1
US,2022-07-01,2022,820210139,422620,0
US,2022-07-01,2022,820210139,422621,0
US,2022-07-01,2022,820210140,422612,1
US,2022-07-01,2022,820210140,422611,0
US,2022-07-01,2022,820210140,422610,0
US,2022-07-01,2022,820210150,422615,1
US,2022-07-01,2022,820210150,422613,0
US,2022-07-01,2022,820210150,422614,0
US,2022-07-01,2022,820217110,425307,1
US,2022-07-01,2022,820217110,425308,0
US,2022-07-01,2022,820217110,425306,0
US,2022-07-01,2022,820217115,425311,1
US,2022-07-01,2022,820217115,425310,0
US,2022-07-01,2022,820217115,425309,0
US,2022-07-01,2022,820217120,425314,1
US,2022-07-01,2022,820217120,425312,0
US,2022-07-01,2022,820217120,425313,0
US,2022-07-01,2022,820220106,424189,1
US,2022-07-01,2022,820220106,424191,0
US,2022-07-01,2022,820220106,424190,0
US,2022-07-01,2022,820220110,424193,1
US,2022-07-01,2022,820220110,424192,0
US,2022-07-01,2022,820220110,424194,0
US,2022-07-01,2022,820220130,424195,1
US,2022-07-01,2022,820220130,424197,0
US,2022-07-01,2022,820220130,424196,0
US,2022-07-01,2022,820220132,424198,1
US,2022-07-01,2022,820220132,424199,0
US,2022-07-01,2022,820220132,424200,0
US,2022-07-01,2022,820220135,424203,1
US,2022-07-01,2022,820220135,424201,0
US,2022-07-01,2022,820220135,424202,0
US,2022-07-01,2022,820220140,424204,1
US,2022-07-01,2022,820220140,424206,0
US,2022-07-01,2022,820220140,424205,0
US,2022-07-01,2022,820222106,424207,1
US,2022-07-01,2022,820222106,424209,0
US,2022-07-01,2022,820222106,424208,0
US,2022-07-01,2022,820222110,424211,1
US,2022-07-01,2022,820222110,424212,0
US,2022-07-01,2022,820222110,424210,0
US,2022-07-01,2022,820222120,424213,1
US,2022-07-01,2022,820222120,424215,0
US,2022-07-01,2022,820222120,424214,0
US,2022-07-01,2022,820222122,424216,1
US,2022-07-01,2022,820222122,424217,0
US,2022-07-01,2022,820222122,424218,0
US,2022-07-01,2022,820222125,424219,1
US,2022-07-01,2022,820222125,424220,0
US,2022-07-01,2022,820222125,424221,0
US,2022-07-01,2022,820222130,424222,1
US,2022-07-01,2022,820222130,424224,0
US,2022-07-01,2022,820222130,424223,0
US,2022-07-01,2022,820223111,424147,1
US,2022-07-01,2022,820223111,424148,0
US,2022-07-01,2022,820223111,424149,0
US,2022-07-01,2022,820223122,424150,1
US,2022-07-01,2022,820223122,424151,0
US,2022-07-01,2022,820223122,424152,0
US,2022-07-01,2022,820223123,424171,1
US,2022-07-01,2022,820223123,424172,0
US,2022-07-01,2022,820223123,424173,0
US,2022-07-01,2022,820223133,424153,1
US,2022-07-01,2022,820223133,424154,0
US,2022-07-01,2022,820223133,424155,0
US,2022-07-01,2022,820223144,424156,1
US,2022-07-01,2022,820223144,424157,0
US,2022-07-01,2022,820223144,424158,0
US,2022-07-01,2022,820223155,424159,1
US,2022-07-01,2022,820223155,424160,0
US,2022-07-01,2022,820223155,424161,0
US,2022-07-01,2022,820223166,424162,1
US,2022-07-01,2022,820223166,424164,0
US,2022-07-01,2022,820223166,424163,0
US,2022-07-01,2022,820223167,424174,1
US,2022-07-01,2022,820223167,424175,0
US,2022-07-01,2022,820223167,424176,0
US,2022-07-01,2022,820223177,424165,1
US,2022-07-01,2022,820223177,424166,0
US,2022-07-01,2022,820223177,424167,0
US,2022-07-01,2022,820223188,424168,1
US,2022-07-01,2022,820223188,424170,0
US,2022-07-01,2022,820223188,424169,0
US,2022-07-01,2022,820224130,422542,1
US,2022-07-01,2022,820224130,422544,0
US,2022-07-01,2022,820224130,422543,0
US,2022-07-01,2022,820224131,422545,1
US,2022-07-01,2022,820224131,422546,0
US,2022-07-01,2022,820224131,422547,0
US,2022-07-01,2022,820224132,422575,1
US,2022-07-01,2022,820224132,422576,0
US,2022-07-01,2022,820224132,422577,0
US,2022-07-01,2022,820224136,422548,1
US,2022-07-01,2022,820224136,422549,0
US,2022-07-01,2022,820224136,422550,0
US,2022-07-01,2022,820224140,422551,1
US,2022-07-01,2022,820224140,422553,0
US,2022-07-01,2022,820224140,422552,0
US,2022-07-01,2022,820226130,422556,1
US,2022-07-01,2022,820226130,422555,0
US,2022-07-01,2022,820226130,422554,0
US,2022-07-01,2022,820226131,422557,1
US,2022-07-01,2022,820226131,422559,0
US,2022-07-01,2022,820226131,422558,0
US,2022-07-01,2022,820226132,422578,1
US,2022-07-01,2022,820226132,422580,0
US,2022-07-01,2022,820226132,422579,0
US,2022-07-01,2022,820226133,422560,1
US,2022-07-01,2022,820226133,422562,0
US,2022-07-01,2022,820226133,422561,0
US,2022-07-01,2022,820226136,422566,1
US,2022-07-01,2022,820226136,422568,0
US,2022-07-01,2022,820226136,422567,0
US,2022-07-01,2022,820226138,422569,1
US,2022-07-01,2022,820226138,422570,0
US,2022-07-01,2022,820226138,422571,0
US,2022-07-01,2022,820226140,422563,1
US,2022-07-01,2022,820226140,422564,0
US,2022-07-01,2022,820226140,422565,0
US,2022-07-01,2022,820226150,422572,1
US,2022-07-01,2022,820226150,422573,0
US,2022-07-01,2022,820226150,422574,0
US,2022-07-01,2022,820228125,422026,1
US,2022-07-01,2022,820228125,422027,0
US,2022-07-01,2022,820228125,422025,0
US,2022-07-01,2022,820228127,422028,1
US,2022-07-01,2022,820228127,422030,0
US,2022-07-01,2022,820228127,422029,0
US,2022-07-01,2022,820228130,422031,1
US,2022-07-01,2022,820228130,422032,0
US,2022-07-01,2022,820228130,422033,0
US,2022-07-01,2022,820228132,422037,1
US,2022-07-01,2022,820228132,422039,0
US,2022-07-01,2022,820228132,422038,0
US,2022-07-01,2022,820228140,422034,1
US,2022-07-01,2022,820228140,422035,0
US,2022-07-01,2022,820228140,422036,0
US,2022-07-01,2022,820230125,422042,1
US,2022-07-01,2022,820230125,422041,0
US,2022-07-01,2022,820230125,422040,0
US,2022-07-01,2022,820230127,422043,1
US,2022-07-01,2022,820230127,422045,0
US,2022-07-01,2022,820230127,422044,0
US,2022-07-01,2022,820230130,422050,1
US,2022-07-01,2022,820230130,422049,0
US,2022-07-01,2022,820230130,422051,0
US,2022-07-01,2022,820230132,422055,1
US,2022-07-01,2022,820230132,422056,0
US,2022-07-01,2022,820230132,422057,0
US,2022-07-01,2022,820230135,422046,1
US,2022-07-01,2022,820230135,422047,0
US,2022-07-01,2022,820230135,422048,0
US,2022-07-01,2022,820230140,422052,1
US,2022-07-01,2022,820230140,422054,0
US,2022-07-01,2022,820230140,422053,0
US,2022-07-01,2022,840117125,425487,1
US,2022-07-01,2022,840117126,425488,1
US,2022-07-01,2022,840117131,425489,1
US,2022-07-01,2022,840117132,425490,1
US,2022-07-01,2022,840117135,425491,1
US,2022-07-01,2022,840117136,425492,1
US,2022-07-01,2022,840118120,425485,1
US,2022-07-01,2022,840118140,425486,1
US,2022-07-01,2022,840140110,425858,1
US,2022-07-01,2022,840140113,425859,1
US,2022-07-01,2022,840140115,425862,1
US,2022-07-01,2022,840140118,425863,1
US,2022-07-01,2022,840140123,425860,1
US,2022-07-01,2022,840140134,425861,1
US,2022-07-01,2022,840142129,425856,1
US,2022-07-01,2022,840142130,425857,1
US,2022-07-01,2022,840150125,423394,1
US,2022-07-01,2022,840150133,423395,1
US,2022-07-01,2022,840150151,423396,1
US,2022-07-01,2022,840153129,425651,1
US,2022-07-01,2022,840153144,425649,1
US,2022-07-01,2022,840153149,425650,1
US,2022-07-01,2022,840156110,420478,1
US,2022-07-01,2022,840156115,420479,1
US,2022-07-01,2022,840156120,420480,1
US,2022-07-01,2022,840158110,420481,1
US,2022-07-01,2022,840158115,420482,1
US,2022-07-01,2022,840158120,420483,1
US,2022-07-01,2022,840160110,426753,1
US,2022-07-01,2022,840160112,426755,1
US,2022-07-01,2022,840160115,426754,1
US,2022-07-01,2022,840160118,426756,1
US,2022-07-01,2022,840170110,424089,1
US,2022-07-01,2022,840170115,424092,1
US,2022-07-01,2022,840170127,424090,1
US,2022-07-01,2022,840170128,424093,1
US,2022-07-01,2022,840170133,424091,1
US,2022-07-01,2022,840170134,424094,1
US,2022-07-01,2022,840170146,424095,1
US,2022-07-01,2022,840174110,423595,1
US,2022-07-01,2022,840174115,423596,1
US,2022-07-01,2022,840174135,423597,1
US,2022-07-01,2022,840175110,423598,1
US,2022-07-01,2022,840175115,423599,1
US,2022-07-01,2022,840175125,423601,1
US,2022-07-01,2022,840175145,423600,1
US,2022-07-01,2022,840175152,423605,1
US,2022-07-01,2022,840175153,423606,1
US,2022-07-01,2022,840175155,423602,1
US,2022-07-01,2022,840175160,423603,1
US,2022-07-01,2022,840175163,423607,1
US,2022-07-01,2022,840175170,423604,1
US,2022-07-01,2022,840177125,423931,1
US,2022-07-01,2022,840177130,423932,1
US,2022-07-01,2022,840177160,423933,1
US,2022-07-01,2022,840178127,423934,1
US,2022-07-01,2022,840178132,423935,1
US,2022-07-01,2022,840178136,423937,1
US,2022-07-01,2022,840178165,423936,1
US,2022-07-01,2022,840178175,423938,1
US,2022-07-01,2022,840178179,423939,1
US,2022-07-01,2022,840178181,423941,1
US,2022-07-01,2022,840178182,423940,1
US,2022-07-01,2022,860123110,421367,1
US,2022-07-01,2022,860123115,421368,1
US,2022-07-01,2022,860123118,421369,1
US,2022-07-01,2022,860126120,421370,1
US,2022-07-01,2022,860126125,421371,1
US,2022-07-01,2022,860126130,421372,1
US,2022-07-01,2022,860128105,426149,1
US,2022-07-01,2022,860128110,422373,1
US,2022-07-01,2022,860128115,422374,1
US,2022-07-01,2022,860132115,424275,1
US,2022-07-01,2022,860136105,421654,1
US,2022-07-01,2022,860136106,421657,1
US,2022-07-01,2022,860136108,426142,1
US,2022-07-01,2022,860136109,426144,1
US,2022-07-01,2022,860136111,421655,1
US,2022-07-01,2022,860136112,421658,1
US,2022-07-01,2022,860136118,426143,1
US,2022-07-01,2022,860136119,426145,1
US,2022-07-01,2022,860136170,421656,1
US,2022-07-01,2022,860136171,421659,1
US,2022-07-01,2022,860136172,426468,1
US,2022-07-01,2022,860136173,426469,1
US,2022-07-01,2022,860136175,426470,1
US,2022-07-01,2022,860136177,426471,1
US,2022-07-01,2022,860136179,421660,1
US,2022-07-01,2022,860136183,421661,1
US,2022-07-01,2022,860136184,426146,1
US,2022-07-01,2022,860136186,421662,1
US,2022-07-01,2022,860136188,421663,1
US,2022-07-01,2022,860137180,421851,1
US,2022-07-01,2022,860137182,426627,1
US,2022-07-01,2022,860138110,421744,1
US,2022-07-01,2022,860141115,422516,1
US,2022-07-01,2022,860141120,422518,1
US,2022-07-01,2022,860141125,422517,1
US,2022-07-01,2022,860142115,422511,1
US,2022-07-01,2022,860142118,422513,1
US,2022-07-01,2022,860142120,422512,1
US,2022-07-01,2022,860142149,422515,1
US,2022-07-01,2022,860142165,422514,1
US,2022-07-01,2022,860142170,426580,1
US,2022-07-01,2022,860142172,426582,1
US,2022-07-01,2022,860142175,426581,1
US,2022-07-01,2022,860142178,426583,1
US,2022-07-01,2022,860142180,422650,1
US,2022-07-01,2022,860142185,422652,1
US,2022-07-01,2022,860142188,422651,1
US,2022-07-01,2022,860142189,422653,1
US,2022-07-01,2022,860172124,421678,1
US,2022-07-01,2022,860172127,421679,1
US,2022-07-01,2022,860172129,421680,1
US,2022-07-01,2022,860172145,426472,1
US,2022-07-01,2022,860172148,426473,1
US,2022-07-01,2022,860172153,421681,1
US,2022-07-01,2022,860172155,421682,1
US,2022-07-01,2022,860176130,421745,1
US,2022-07-01,2022,860390127,421951,1
US,2022-07-01,2022,860400127,421946,1
US,2022-07-01,2022,860400165,421947,1
US,2022-07-01,2022,860400168,421948,1
US,2022-07-01,2022,860400170,421949,1
US,2022-07-01,2022,860400173,421950,1
US,2022-07-01,2022,860400174,426575,1
US,2022-07-01,2022,860400176,426578,1
US,2022-07-01,2022,860400177,426577,1
US,2022-07-01,2022,860400178,426579,1
US,2022-07-01,2022,860400179,426576,1
US,2022-07-01,2022,860400180,421952,1
US,2022-07-01,2022,860400183,421953,1
US,2022-07-01,2022,860400185,421955,1
US,2022-07-01,2022,860400186,421956,1
US,2022-07-01,2022,860400187,421954,1
US,2022-07-01,2021,020125105,418425,1
US,2022-07-01,2021,020125115,418426,1
US,2022-07-01,2021,020125120,418428,1
US,2022-07-01,2021,020125125,418427,1
US,2022-07-01,2021,020125130,418429,1
US,2022-07-01,2021,020140120,418000,1
US,2022-07-01,2021,020140125,418001,1
US,2022-07-01,2021,020140127,418002,1
US,2022-07-01,2021,020140128,418007,1
US,2022-07-01,2021,020140132,418003,1
US,2022-07-01,2021,020140135,418004,1
US,2022-07-01,2021,020140137,418005,1
US,2022-07-01,2021,020140140,418006,1
US,2022-07-01,2021,020140166,422742,1
US,2022-07-01,2021,020140167,422743,1
US,2022-07-01,2021,020168115,415059,1
US,2022-07-01,2021,020168120,415060,1
US,2022-07-01,2021,020168125,415061,1
US,2022-07-01,2021,020168130,415062,1
US,2022-07-01,2021,020168140,415055,1
US,2022-07-01,2021,020168145,415056,1
US,2022-07-01,2021,020168150,415057,1
US,2022-07-01,2021,020168155,415058,1
US,2022-07-01,2021,020168160,418585,1
US,2022-07-01,2021,020190120,419479,1
US,2022-07-01,2021,040150110,416598,1
US,2022-07-01,2021,040150120,416602,1
US,2022-07-01,2021,040150130,416599,1
US,2022-07-01,2021,040150140,416603,1
US,2022-07-01,2021,040150142,416600,1
US,2022-07-01,2021,040150144,416604,1
US,2022-07-01,2021,040150150,416601,1
US,2022-07-01,2021,040160106,416731,1
US,2022-07-01,2021,040160110,416727,1
US,2022-07-01,2021,040160120,416728,1
US,2022-07-01,2021,040160130,416729,1
US,2022-07-01,2021,040160160,416730,1
US,2022-07-01,2021,080128102,414360,1
US,2022-07-01,2021,080128110,414362,1
US,2022-07-01,2021,080128114,414361,1
US,2022-07-01,2021,080128115,414357,1
US,2022-07-01,2021,080128121,414359,1
US,2022-07-01,2021,080128127,414358,1
US,2022-07-01,2021,080129105,414125,1
US,2022-07-01,2021,080129110,414126,1
US,2022-07-01,2021,080129115,414127,1
US,2022-07-01,2021,080130108,414098,1
US,2022-07-01,2021,080130110,414096,1
US,2022-07-01,2021,080130120,414097,1
US,2022-07-01,2021,080135116,417454,1
US,2022-07-01,2021,080135127,417453,1
US,2022-07-01,2021,080137115,414285,1
US,2022-07-01,2021,080137120,414286,1
US,2022-07-01,2021,080137125,414287,1
US,2022-07-01,2021,080137130,414288,1
US,2022-07-01,2021,080137135,414289,1
US,2022-07-01,2021,080137144,414290,1
US,2022-07-01,2021,080138115,417456,1
US,2022-07-01,2021,080139115,417455,1
US,2022-07-01,2021,080140107,417439,1
US,2022-07-01,2021,080140117,417440,1
US,2022-07-01,2021,080140127,417441,1
US,2022-07-01,2021,080140152,414282,1
US,2022-07-01,2021,080140155,414283,1
US,2022-07-01,2021,080140158,414284,1
US,2022-07-01,2021,080141117,414583,1
US,2022-07-01,2021,080141120,414581,1
US,2022-07-01,2021,080141130,414582,1
US,2022-07-01,2021,080142110,417432,1
US,2022-07-01,2021,080142111,417430,1
US,2022-07-01,2021,080142115,417431,1
US,2022-07-01,2021,080142140,414580,1
US,2022-07-01,2021,080142142,414578,1
US,2022-07-01,2021,080142145,414579,1
US,2022-07-01,2021,080143105,418297,1
US,2022-07-01,2021,080144105,418296,1
US,2022-07-01,2021,080147116,414089,1
US,2022-07-01,2021,080147117,418544,1
US,2022-07-01,2021,080147118,414088,1
US,2022-07-01,2021,080147119,418545,1
US,2022-07-01,2021,080147120,414090,1
US,2022-07-01,2021,080147123,414093,1
US,2022-07-01,2021,080147126,414092,1
US,2022-07-01,2021,080147127,414091,1
US,2022-07-01,2021,080148115,414094,1
US,2022-07-01,2021,080148125,414095,1
US,2022-07-01,2021,080150103,414086,1
US,2022-07-01,2021,080150105,414087,1
US,2022-07-01,2021,080151120,414103,1
US,2022-07-01,2021,080151125,414101,1
US,2022-07-01,2021,080151135,414102,1
US,2022-07-01,2021,080151153,414123,1
US,2022-07-01,2021,080151160,414124,1
US,2022-07-01,2021,080152115,413545,1
US,2022-07-01,2021,080153110,414214,1
US,2022-07-01,2021,080153120,414215,1
US,2022-07-01,2021,080154110,413615,1
US,2022-07-01,2021,080155130,414143,1
US,2022-07-01,2021,080155140,414144,1
US,2022-07-01,2021,080155160,414145,1
US,2022-07-01,2021,080157110,414142,1
US,2022-07-01,2021,080165125,418794,1
US,2022-07-01,2021,080165141,418793,1
US,2022-07-01,2021,080165147,418796,1
US,2022-07-01,2021,080165170,418795,1
US,2022-07-01,2021,080167116,418981,1
US,2022-07-01,2021,080167119,414099,1
US,2022-07-01,2021,080167121,418982,1
US,2022-07-01,2021,080167122,414100,1
US,2022-07-01,2021,080168110,414146,1
US,2022-07-01,2021,080168115,414147,1
US,2022-07-01,2021,080168118,414148,1
US,2022-07-01,2021,080168145,414149,1
US,2022-07-01,2021,080168149,414150,1
US,2022-07-01,2021,080168153,414151,1
US,2022-07-01,2021,080169110,414213,1
US,2022-07-01,2021,080169120,414211,1
US,2022-07-01,2021,080169130,414212,1
US,2022-07-01,2021,080170120,414133,1
US,2022-07-01,2021,080170125,414134,1
US,2022-07-01,2021,080170135,414136,1
US,2022-07-01,2021,080170140,414135,1
US,2022-07-01,2021,080170155,414137,1
US,2022-07-01,2021,080171110,414140,1
US,2022-07-01,2021,080171115,414141,1
US,2022-07-01,2021,080172110,419418,1
US,2022-07-01,2021,080172120,419419,1
US,2022-07-01,2021,080172130,419420,1
US,2022-07-01,2021,080174110,419396,1
US,2022-07-01,2021,080174120,419397,1
US,2022-07-01,2021,080174130,419398,1
US,2022-07-01,2021,080180110,416242,1
US,2022-07-01,2021,080180120,416243,1
US,2022-07-01,2021,080180122,416244,1
US,2022-07-01,2021,080181110,416326,1
US,2022-07-01,2021,080181120,416324,1
US,2022-07-01,2021,080181130,416325,1
US,2022-07-01,2021,080270135,414059,1
US,2022-07-01,2021,080270140,414060,1
US,2022-07-01,2021,080270155,414061,1
US,2022-07-01,2021,080271110,414138,1
US,2022-07-01,2021,080271120,414139,1
US,2022-07-01,2021,080272110,415253,1
US,2022-07-01,2021,100100110,414862,1
US,2022-07-01,2021,100100115,414863,1
US,2022-07-01,2021,100100125,415092,1
US,2022-07-01,2021,100100135,415093,1
US,2022-07-01,2021,100100150,414876,1
US,2022-07-01,2021,100100155,414877,1
US,2022-07-01,2021,100100160,415094,1
US,2022-07-01,2021,100100165,415095,1
US,2022-07-01,2021,100103110,414678,1
US,2022-07-01,2021,100105110,419074,1
US,2022-07-01,2021,100105115,415213,1
US,2022-07-01,2021,100105125,414769,1
US,2022-07-01,2021,100115115,418809,1
US,2022-07-01,2021,100115120,418810,1
US,2022-07-01,2021,100115140,418811,1
US,2022-07-01,2021,100115145,418812,1
US,2022-07-01,2021,100120125,415077,1
US,2022-07-01,2021,100120125,416576,0
US,2022-07-01,2021,100120130,414935,1
US,2022-07-01,2021,100120130,416578,0
US,2022-07-01,2021,100120135,415078,1
US,2022-07-01,2021,100120135,416577,0
US,2022-07-01,2021,100120140,414936,1
US,2022-07-01,2021,100120140,416579,0
US,2022-07-01,2021,100120143,413463,1
US,2022-07-01,2021,100120143,414878,0
US,2022-07-01,2021,100120144,413464,1
US,2022-07-01,2021,100120144,414879,0
US,2022-07-01,2021,100122110,419075,1
US,2022-07-01,2021,100122115,419076,1
US,2022-07-01,2021,100124110,417016,1
US,2022-07-01,2021,100124116,417017,1
US,2022-07-01,2021,100124125,416998,1
US,2022-07-01,2021,100124155,419463,1
US,2022-07-01,2021,100124160,419464,1
US,2022-07-01,2021,100125110,419072,1
US,2022-07-01,2021,100125112,419073,1
US,2022-07-01,2021,100131120,414767,1
US,2022-07-01,2021,100131124,414766,1
US,2022-07-01,2021,100135120,415321,1
US,2022-07-01,2021,100135125,415322,1
US,2022-07-01,2021,100135127,415326,1
US,2022-07-01,2021,100135128,415325,1
US,2022-07-01,2021,100135130,415323,1
US,2022-07-01,2021,100135135,415324,1
US,2022-07-01,2021,100135142,414934,1
US,2022-07-01,2021,100137110,415238,1
US,2022-07-01,2021,100160105,413430,1
US,2022-07-01,2021,100160107,413431,1
US,2022-07-01,2021,100160113,413429,1
US,2022-07-01,2021,100160160,413433,1
US,2022-07-01,2021,100160165,413434,1
US,2022-07-01,2021,100160170,413432,1
US,2022-07-01,2021,100163110,414937,1
US,2022-07-01,2021,100164110,414921,1
US,2022-07-01,2021,100164115,414922,1
US,2022-07-01,2021,100164120,415089,1
US,2022-07-01,2021,100164125,414923,1
US,2022-07-01,2021,100164130,414924,1
US,2022-07-01,2021,100164135,415090,1
US,2022-07-01,2021,100166140,414925,1
US,2022-07-01,2021,100166145,414926,1
US,2022-07-01,2021,100166150,415063,1
US,2022-07-01,2021,100167105,414679,1
US,2022-07-01,2021,100167110,414680,1
US,2022-07-01,2021,100169110,414873,1
US,2022-07-01,2021,100169120,414874,1
US,2022-07-01,2021,100169130,414875,1
US,2022-07-01,2021,100170110,416725,1
US,2022-07-01,2021,100170115,416723,1
US,2022-07-01,2021,100170125,416724,1
US,2022-07-01,2021,100170140,416726,1
US,2022-07-01,2021,100172110,413427,1
US,2022-07-01,2021,100174120,416738,1
US,2022-07-01,2021,100174160,416739,1
US,2022-07-01,2021,100176110,413408,1
US,2022-07-01,2021,100180110,414847,1
US,2022-07-01,2021,100180115,414845,1
US,2022-07-01,2021,100180132,414864,1
US,2022-07-01,2021,100180150,414846,1
US,2022-07-01,2021,100185110,415091,1
US,2022-07-01,2021,100200105,414933,1
US,2022-07-01,2021,100200110,414931,1
US,2022-07-01,2021,100200140,414932,1
US,2022-07-01,2021,100205110,415108,1
US,2022-07-01,2021,100210110,415236,1
US,2022-07-01,2021,100210130,415237,1
US,2022-07-01,2021,100210135,414861,1
US,2022-07-01,2021,120405110,412737,1
US,2022-07-01,2021,120405120,412738,1
US,2022-07-01,2021,120405130,412739,1
US,2022-07-01,2021,120406110,412740,1
US,2022-07-01,2021,120406120,412741,1
US,2022-07-01,2021,120406130,412742,1
US,2022-07-01,2021,120410105,412544,1
US,2022-07-01,2021,120410106,412545,1
US,2022-07-01,2021,120415105,412546,1
US,2022-07-01,2021,120417110,415134,1
US,2022-07-01,2021,120417115,415135,1
US,2022-07-01,2021,120417120,415136,1
US,2022-07-01,2021,120418110,415137,1
US,2022-07-01,2021,120418115,415138,1
US,2022-07-01,2021,120418145,415139,1
US,2022-07-01,2021,120422110,416591,1
US,2022-07-01,2021,120422118,416592,1
US,2022-07-01,2021,120422120,416593,1
US,2022-07-01,2021,120422125,416594,1
US,2022-07-01,2021,120427118,416595,1
US,2022-07-01,2021,120427120,416596,1
US,2022-07-01,2021,120427125,416597,1
US,2022-07-01,2021,140170110,415327,1
US,2022-07-01,2021,140170120,415335,1
US,2022-07-01,2021,140170130,415336,1
US,2022-07-01,2021,140170150,415337,1
US,2022-07-01,2021,140180110,414909,1
US,2022-07-01,2021,140180120,414912,1
US,2022-07-01,2021,140180130,414915,1
US,2022-07-01,2021,140180150,414918,1
US,2022-07-01,2021,140280120,413218,1
US,2022-07-01,2021,140280125,413219,1
US,2022-07-01,2021,140280130,413220,1
US,2022-07-01,2021,140281120,413221,1
US,2022-07-01,2021,140281125,413222,1
US,2022-07-01,2021,140281130,413223,1
US,2022-07-01,2021,140370108,414633,1
US,2022-07-01,2021,140370110,414634,1
US,2022-07-01,2021,140372108,414635,1
US,2022-07-01,2021,140372110,414636,1
US,2022-07-01,2021,140372118,414637,1
US,2022-07-01,2021,140380110,413822,1
US,2022-07-01,2021,140380120,413819,1
US,2022-07-01,2021,140382110,413823,1
US,2022-07-01,2021,140382120,413820,1
